"Status","Name","File","Path"
"?? PLACEHOLDER","Caroline","Caroline_c2d3e4f5a6b7c8d9.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Caroline_c2d3e4f5a6b7c8d9.json"
"?? PLACEHOLDER","Carro","Carro_33e07d1c617174f0.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-transports\Carro_33e07d1c617174f0.json"
"?? PLACEHOLDER","Carrozza","Carrozza_d785eacf9fd40e0b.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-transports\Carrozza_d785eacf9fd40e0b.json"
"?? PLACEHOLDER","Cavallo","Cavallo_123df63708a14c79.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-transports\Cavallo_123df63708a14c79.json"
"?? PLACEHOLDER","Cavallo da Guerra","Cavallo_da_Guerra_ed2073af118145ee.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-transports\Cavallo_da_Guerra_ed2073af118145ee.json"
"?? PLACEHOLDER","Cavallo Noleggiato","Cavallo_Noleggiato_0476fc1b767592fa.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Cavallo_Noleggiato_0476fc1b767592fa.json"
"?? PLACEHOLDER","Ceppi","Ceppi_0331c9f01c634935.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Ceppi_0331c9f01c634935.json"
"?? PLACEHOLDER","Cesta","Cesta_3809d2319b3a4e45.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Cesta_3809d2319b3a4e45.json"
"?? PLACEHOLDER","Clessidra","Clessidra_1c7a22fb25ab4db2.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Clessidra_1c7a22fb25ab4db2.json"
"?? PLACEHOLDER","Clessidra minuscola","Clessidra_minuscola_8f6e57c5b20b6012.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Clessidra_minuscola_8f6e57c5b20b6012.json"
"?? PLACEHOLDER","Coltello da Lancio","Coltello_da_Lancio_1b06de9f1eac4afa.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Coltello_da_Lancio_1b06de9f1eac4afa.json"
"?? PLACEHOLDER","Corda Elfica Magica","corda_elfica_magica_8ebe58d19b416b99.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\caos\witcher-magic-items\corda_elfica_magica_8ebe58d19b416b99.json"
"?? PLACEHOLDER","Corda Magica Elfica","Corda_Magica_Elfica_21be542af66442d6.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\caos\witcher-special-chaos\Corda_Magica_Elfica_21be542af66442d6.json"
"?? PLACEHOLDER","Costoliere","Costoliere_1d38b8f9c55f420d.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Costoliere_1d38b8f9c55f420d.json"
"?? PLACEHOLDER","Cronista","Cronista_05554aff6d3442c6.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Cronista_05554aff6d3442c6.json"
"?? PLACEHOLDER","Custodia per Arco","Custodia_per_Arco_00cf2898878221ef.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Custodia_per_Arco_00cf2898878221ef.json"
"?? PLACEHOLDER","Cutter (barca)","Cutter_barca_8a0762370e4fa73f.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-transports\Cutter_barca_8a0762370e4fa73f.json"
"?? PLACEHOLDER","Dadi truccati","Dadi_truccati_d95c9ecea60556d3.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Dadi_truccati_d95c9ecea60556d3.json"
"?? PLACEHOLDER","Daga a Rondelle Halfling","Daga_a_Rondelle_Halfling_00690dc87f6a0988.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Daga_a_Rondelle_Halfling_00690dc87f6a0988.json"
"?? PLACEHOLDER","Decapitatore","Decapitatore_d3e4f5a6b7c8d9e0.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Decapitatore_d3e4f5a6b7c8d9e0.json"
"?? PLACEHOLDER","Decotto di Arachas","Decotto_di_Arachas_d50584482790f08b.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-special\Decotto_di_Arachas_d50584482790f08b.json"
"?? PLACEHOLDER","Decotto di Demonio","Decotto_di_Demonio_e1a91e26b2f7a0e9.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-special\Decotto_di_Demonio_e1a91e26b2f7a0e9.json"
"?? PLACEHOLDER","Decotto di Grifone","Decotto_di_Grifone_1acd4e9304c97f59.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-special\Decotto_di_Grifone_1acd4e9304c97f59.json"
"?? PLACEHOLDER","Decotto di Katakan","Decotto_di_Katakan_c10f7fbe93bb84ac.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-special\Decotto_di_Katakan_c10f7fbe93bb84ac.json"
"?? PLACEHOLDER","Decotto di Lupo Mannaro","Decotto_di_Lupo_Mannaro_54dcde0c0887499f.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-special\Decotto_di_Lupo_Mannaro_54dcde0c0887499f.json"
"?? PLACEHOLDER","Decotto di Nekker","Decotto_di_Nekker_fa92c34dc03e5864.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-special\Decotto_di_Nekker_fa92c34dc03e5864.json"
"?? PLACEHOLDER","Decotto di Strega dei Sepolcri","Decotto_di_Strega_dei_Sepolcri_d39c8fd2bf6a3959.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-special\Decotto_di_Strega_dei_Sepolcri_d39c8fd2bf6a3959.json"
"?? PLACEHOLDER","Decotto di Troll","Decotto_di_Troll_305e5eb931330f7c.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-special\Decotto_di_Troll_305e5eb931330f7c.json"
"?? PLACEHOLDER","Decotto di Viverna","Decotto_di_Viverna_5f32ef44d5307b90.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-special\Decotto_di_Viverna_5f32ef44d5307b90.json"
"?? PLACEHOLDER","Decotto di Wraith Diurno","Decotto_di_Wraith_Diurno_e906e2c6d8e60fc9.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-special\Decotto_di_Wraith_Diurno_e906e2c6d8e60fc9.json"
"?? PLACEHOLDER","Destino","Destino_e4f5a6b7c8d9e0f1.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Destino_e4f5a6b7c8d9e0f1.json"
"?? PLACEHOLDER","Devine","Devine_f5a6b7c8d9e0f1a2.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Devine_f5a6b7c8d9e0f1a2.json"
"?? PLACEHOLDER","Diario / Libro Mastro","Diario_-_Libro_Mastro_b59de88fc253d2b4.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Diario_-_Libro_Mastro_b59de88fc253d2b4.json"
"?? PLACEHOLDER","Dolciumi","Dolciumi_554962849e194aef.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Dolciumi_554962849e194aef.json"
"?? PLACEHOLDER","Elmo a Mezza Maschera","Elmo_a_Mezza_Maschera_1cf0d12c7c0c4a96.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-armor\Elmo_a_Mezza_Maschera_1cf0d12c7c0c4a96.json"
"?? PLACEHOLDER","Elmo di Skellige","Elmo_di_Skellige_251f3f3fe5714cd7.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-armor\Elmo_di_Skellige_251f3f3fe5714cd7.json"
"?? PLACEHOLDER","Elmo Nilfgaardiano","Elmo_Nilfgaardiano_ad7a867d126246f0.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-armor\Elmo_Nilfgaardiano_ad7a867d126246f0.json"
"?? PLACEHOLDER","Esboda","Esboda_94e00ab95004418a.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Esboda_94e00ab95004418a.json"
"?? PLACEHOLDER","Falce","Falce_005bc4df8d624fb8.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Falce_005bc4df8d624fb8.json"
"?? PLACEHOLDER","Falcetto","Falcetto_00b99fe70e32c1b8.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Falcetto_00b99fe70e32c1b8.json"
"?? PLACEHOLDER","Falchion da Cacciatore","Falchion_da_Cacciatore_89218c7039e94a26.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Falchion_da_Cacciatore_89218c7039e94a26.json"
"?? PLACEHOLDER","Falcione Elfico","Falcione_Elfico_004618fe1a188a38.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Falcione_Elfico_004618fe1a188a38.json"
"?? PLACEHOLDER","Filtro di Petri","Filtro_di_Petri_ebb731ef647a9ae8.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-special\Filtro_di_Petri_ebb731ef647a9ae8.json"
"?? PLACEHOLDER","Flamberga","Flamberga.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\racconti\witcher-weapons-racconti\Flamberga.json"
"?? PLACEHOLDER","Fodero da Giarrettiera","Fodero_da_Giarrettiera_a5d0ee86077ca5b2.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Fodero_da_Giarrettiera_a5d0ee86077ca5b2.json"
"?? PLACEHOLDER","Fodero da Manica","Fodero_da_Manica_8895e74071cee398.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Fodero_da_Manica_8895e74071cee398.json"
"?? PLACEHOLDER","Forcone","Forcone_0005aa95b9b3999c.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Forcone_0005aa95b9b3999c.json"
"?? PLACEHOLDER","Foresta di Maribor","Foresta_di_Maribor_95686235acccb8bb.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-special\Foresta_di_Maribor_95686235acccb8bb.json"
"?? PLACEHOLDER","Forgia Portatile","Forgia_Portatile_2b659eb0a0cbd8f1.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Forgia_Portatile_2b659eb0a0cbd8f1.json"
"?? PLACEHOLDER","Formula Magica","formula_magica_9d5d66125aeecbdf.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\caos\witcher-magic-items\formula_magica_9d5d66125aeecbdf.json"
"?? PLACEHOLDER","Formula Magica (Esperto)","Formula_Magica__Esperto__dec2d46cbdd5ed45.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\caos\witcher-special-chaos\Formula_Magica__Esperto__dec2d46cbdd5ed45.json"
"?? PLACEHOLDER","Formula Magica (Maestro)","Formula_Magica__Maestro__470818480d8243ee.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\caos\witcher-special-chaos\Formula_Magica__Maestro__470818480d8243ee.json"
"?? PLACEHOLDER","Formula Magica (Novizio)","Formula_Magica__Novizio__292a1898c199f26a.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\caos\witcher-special-chaos\Formula_Magica__Novizio__292a1898c199f26a.json"
"?? PLACEHOLDER","Forziere di Legno","Forziere_di_Legno_e2a64d611ed035b7.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Forziere_di_Legno_e2a64d611ed035b7.json"
"?? PLACEHOLDER","Galoppino","Galoppino_5cb644ff346d42ab.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Galoppino_5cb644ff346d42ab.json"
"?? PLACEHOLDER","Gambali di Maglia di Hindarsfjall","Gambali_di_Maglia_di_Hindarsfjall_85e958e2dba143c9.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-armor\Gambali_di_Maglia_di_Hindarsfjall_85e958e2dba143c9.json"
"?? PLACEHOLDER","Gambesone","Gambesone_15857f6ead814bc8.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-armor\Gambesone_15857f6ead814bc8.json"
"?? PLACEHOLDER","Gambesone a Doppia Trama","Gambesone_a_Doppia_Trama_0ab9221d175b467a.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-armor\Gambesone_a_Doppia_Trama_0ab9221d175b467a.json"
"?? PLACEHOLDER","Gambesone Aedirniano","Gambesone_Aedirniano_35fa0326be7e4799.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-armor\Gambesone_Aedirniano_35fa0326be7e4799.json"
"?? PLACEHOLDER","Gatto","Gatto_7ef47a8e26ccade9.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-special\Gatto_7ef47a8e26ccade9.json"
"?? PLACEHOLDER","Gessetto","Gessetto_3b76ad30a3e1424a.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Gessetto_3b76ad30a3e1424a.json"
"?? PLACEHOLDER","Giaciglio","Giaciglio_0825956a16624c35.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Giaciglio_0825956a16624c35.json"
"?? PLACEHOLDER","Gioielli","Gioielli_2c7ba231626d4418.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Gioielli_2c7ba231626d4418.json"
"?? PLACEHOLDER","Giro in Carrozza","Giro_in_Carrozza_eb67f269cf3767f3.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Giro_in_Carrozza_eb67f269cf3767f3.json"
"?? PLACEHOLDER","Giubba di Cuoio Lyriana","Giubba_di_Cuoio_Lyriana_d4ee9209c1ea45c9.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-armor\Giubba_di_Cuoio_Lyriana_d4ee9209c1ea45c9.json"
"?? PLACEHOLDER","Gleddyf","Gleddyf_63a1778f331749d9.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Gleddyf_63a1778f331749d9.json"
"?? PLACEHOLDER","Grande Elmo","Grande_Elmo_28a42275e0294a03.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-armor\Grande_Elmo_28a42275e0294a03.json"
"?? PLACEHOLDER","Gufo Fulvo","Gufo_Fulvo_7c14884813d01892.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-special\Gufo_Fulvo_7c14884813d01892.json"
"?? PLACEHOLDER","Gwyhyr Gnomesca","Gwyhyr_Gnomesca_00fecd750979a238.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Gwyhyr_Gnomesca_00fecd750979a238.json"
"?? PLACEHOLDER","Incerata","Incerata_15194ac65ebc4309.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Incerata_15194ac65ebc4309.json"
"?? PLACEHOLDER","Intrattenimento","Intrattenimento_7c2159f96b11eddd.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Intrattenimento_7c2159f96b11eddd.json"
"?? PLACEHOLDER","Investigatore","Investigatore_2f87986005e64ff4.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Investigatore_2f87986005e64ff4.json"
"?? PLACEHOLDER","Jambiya","Jambiya_62953f574ed44869.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Jambiya_62953f574ed44869.json"
"?? PLACEHOLDER","Kit da Falsario","Kit_da_Falsario_f514d65de60a299e.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Kit_da_Falsario_f514d65de60a299e.json"
"?? PLACEHOLDER","Kit per il Camuffamento","Kit_per_il_Camuffamento_b973d8bfd6a59942.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Kit_per_il_Camuffamento_b973d8bfd6a59942.json"
"?? PLACEHOLDER","Kit per il Trucco","Kit_per_il_Trucco_2fc480e21c5b4d57.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Kit_per_il_Trucco_2fc480e21c5b4d57.json"
"?? PLACEHOLDER","Kord","Kord_30078fa035df4e50.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Kord_30078fa035df4e50.json"
"?? PLACEHOLDER","Krigsverd","Krigsverd_8baf3e82cc9a4cc6.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Krigsverd_8baf3e82cc9a4cc6.json"
"?? PLACEHOLDER","Lama del Tir Tochair","Lama_del_Tir_Tochair_0005b5430715c5a1.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Lama_del_Tir_Tochair_0005b5430715c5a1.json"
"?? PLACEHOLDER","Lama Vicovariana","Lama_Vicovariana_964a7a583fe34843.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Lama_Vicovariana_964a7a583fe34843.json"
"?? PLACEHOLDER","Lama Viroledana","Lama_Viroledana.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\racconti\witcher-weapons-racconti\Lama_Viroledana.json"
"?? PLACEHOLDER","Lancia","Lancia_457d3ed6765f4524.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Lancia_457d3ed6765f4524.json"
"?? PLACEHOLDER","Lancia da Guerra","Lancia_da_Guerra.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\racconti\witcher-weapons-racconti\Lancia_da_Guerra.json"
"?? PLACEHOLDER","Lancia Smussata","Lancia_Smussata.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\racconti\witcher-weapons-racconti\Lancia_Smussata.json"
"?? PLACEHOLDER","Lanterna","Lanterna_903b1aee31c44aaf.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Lanterna_903b1aee31c44aaf.json"
"?? PLACEHOLDER","Lanterna Schermata","Lanterna_Schermata_a6555b826b91bdc7.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Lanterna_Schermata_a6555b826b91bdc7.json"
"?? PLACEHOLDER","Lavanderia","Lavanderia_90536d53a756471d.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Lavanderia_90536d53a756471d.json"
"?? PLACEHOLDER","Legame di Coppia","Legame_di_Coppia_f1d6d9a95e914fa3.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\caos\witcher-special-chaos\Legame_di_Coppia_f1d6d9a95e914fa3.json"
"?? PLACEHOLDER","Legame di Coppia","legame_di_coppia_cef1db19b98c39de.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\caos\witcher-magic-items\legame_di_coppia_cef1db19b98c39de.json"
"?? PLACEHOLDER","Lucchetto","Lucchetto_af9dcffda35e446c.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Lucchetto_af9dcffda35e446c.json"
"?? PLACEHOLDER","Lucchetto Robusto","Lucchetto_Robusto_63f86bddf3b2af43.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Lucchetto_Robusto_63f86bddf3b2af43.json"
"?? PLACEHOLDER","Luna Piena","Luna_Piena_5846886fdf059329.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-special\Luna_Piena_5846886fdf059329.json"
"?? PLACEHOLDER","Lupo","Lupo_a6b7c8d9e0f1a2b3.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Lupo_a6b7c8d9e0f1a2b3.json"
"?? PLACEHOLDER","Maglio degli Altipiani","Maglio_degli_Altipiani_53bb53bd66d24da9.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Maglio_degli_Altipiani_53bb53bd66d24da9.json"
"?? PLACEHOLDER","Maglio del Contadino","Maglio_del_Contadino.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\racconti\witcher-weapons-racconti\Maglio_del_Contadino.json"
"?? PLACEHOLDER","Manette","Manette_012e9b2163804939.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Manette_012e9b2163804939.json"
"?? PLACEHOLDER","Mannaia di Hood","Mannaia_di_Hood_b7c8d9e0f1a2b3c4.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Mannaia_di_Hood_b7c8d9e0f1a2b3c4.json"
"?? PLACEHOLDER","Mannaia Nanica","Mannaia_Nanica_000a01ded89f9801.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Mannaia_Nanica_000a01ded89f9801.json"
"?? PLACEHOLDER","Mappa del Continente","Mappa_del_Continente_2eb543cf37545f3a.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Mappa_del_Continente_2eb543cf37545f3a.json"
"?? PLACEHOLDER","Martello da Cavaliere","Martello_da_Cavaliere.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\racconti\witcher-weapons-racconti\Martello_da_Cavaliere.json"
"?? PLACEHOLDER","Martello d'Armi Mahakaman","Martello_dArmi_Mahakaman_009a793bfe2d9ab8.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Martello_dArmi_Mahakaman_009a793bfe2d9ab8.json"
"?? PLACEHOLDER","Maugrim","Maugrim_c8d9e0f1a2b3c4d5.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Maugrim_c8d9e0f1a2b3c4d5.json"
"?? PLACEHOLDER","Mazza","Mazza_703ae8232f6349ab.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Mazza_703ae8232f6349ab.json"
"?? PLACEHOLDER","Mazzafrusto Meteoritico","Mazzafrusto_Meteoritico_00692dd539a67b28.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Mazzafrusto_Meteoritico_00692dd539a67b28.json"
"?? PLACEHOLDER","Mazzapicchio Nanico","Mazzapicchio_Nanico_00c4a95e447271d8.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Mazzapicchio_Nanico_00c4a95e447271d8.json"
"?? PLACEHOLDER","Mazzo di Gwent","Mazzo_di_Gwent_855d242ff1206845.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Mazzo_di_Gwent_855d242ff1206845.json"
"?? PLACEHOLDER","Medaglione da Witcher","Medaglione_da_Witcher_d8953dd21b37d036.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-special\Medaglione_da_Witcher_d8953dd21b37d036.json"
"?? PLACEHOLDER","Medico","Medico_7ec8a90ac1d79862.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Medico_7ec8a90ac1d79862.json"
